"id","category","tt_no","employee_id","reason_details","status","created_by","created_at","approved_val","approved_by","approved_date","edited_by","edited_at","device_sl_no","delivered_val","delivered_by","delivered_date","dev_assigned_val","dev_assinged_by","dev_assigned_date","trouble_ticket_id"
323,"Laptop Adapter","2026030328951","02-1605","The old laptop adapter is damaged. Need a new adapter.",1,"02-2181","2026-03-03 16:17:37+06",1,"02-2014","2026-03-04 10:21:10+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28791
322,"Mouse","2026030328949","02-1527","Need a mouse",1,"02-2181","2026-03-03 14:04:49+06",1,"02-2014","2026-03-03 14:05:37+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28789
321,"Mouse","2026030228945","02-0896","The mouse is faulty. Please provide me with a mouse.",1,"02-2181","2026-03-02 15:17:10+06",1,"02-2014","2026-03-03 10:33:06+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28785
320,"Mouse","2026030228939","02-2634","Need a mouse for laptop.",1,"02-2181","2026-03-02 12:54:05+06",1,"02-2014","2026-03-02 12:58:40+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28775
319,"Mouse","2026030228944","02-2620","Need a mouse for a laptop.",1,"02-2181","2026-03-02 12:53:05+06",1,"02-2014","2026-03-02 12:58:47+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28784
318,"LAN Card USB","2026022228872","02-2176","Dear Concern,

Please allow the user to have the LAN Adapter USB",1,"02-2297","2026-03-02 09:59:07+06",1,"02-2014","2026-03-02 12:59:00+06",NULL,NULL,"K2202N0108431",1,"02-2297","2026-03-12 14:37:55+06",0,NULL,NULL,28681
317,"Laptop Adapter","2026022428906","02-1775","Laptop adaptor problem, laptop battery not charging since today. Please look at this issue, it`s very urgent.",1,"02-2181","2026-02-25 11:34:17+06",1,"02-2014","2026-02-25 12:00:29+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28715
316,"UPS Battery","2026022428910","02-2074","Due to the formation of the new SOC Monitoring Team, it is necessary to fix the UPS for my official PC to ensure smooth and uninterrupted monitoring operations.",1,"02-2181","2026-02-25 11:32:25+06",1,"02-2014","2026-02-25 12:00:15+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28719
315,"Mouse","2026021728839","02-2492","Mouse not working properly.",1,"02-2181","2026-02-23 15:44:08+06",1,"02-2014","2026-02-25 12:00:02+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28648
314,"VGA Cable","2026021728846","02-2210","<p>Need 1 piece VGA cable and UPS battery for Mr. Habibul Azam, GM, DWDM Network, NPIO (02-0996)</p>",1,"02-2181","2026-02-23 15:27:51+06",1,"02-2014","2026-02-25 11:59:51+06","02-2181",NULL,NULL,0,NULL,NULL,0,NULL,NULL,28655
313,"Mouse","2026021828851","02-2669","Scroll Button ProblemÂ   
",1,"02-2181","2026-02-23 15:25:50+06",1,"02-2014","2026-02-25 11:59:34+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28660
312,"Laptop Adapter","2026022028869","02-2488","My laptop adapter is not working. It needs to be changed.",1,"02-2181","2026-02-23 10:31:42+06",1,"02-2014","2026-02-25 11:59:29+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28678
311,"Mouse","2026021928866","02-2434","The scroll is not working, and the device is out of warranty. Need a new mouse.",1,"02-2181","2026-02-23 10:30:41+06",1,"02-2014","2026-02-25 11:59:23+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28675
310,"Laptop Adapter","2026022228876","02-1673","The laptop is not charging with this laptop charger, but is charging with another similar charger.",1,"02-2181","2026-02-23 10:25:18+06",1,"02-2014","2026-02-25 11:59:16+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28685
309,"UPS Battery","2026022228884","02-2376","UPS does not give battery backup. Please provide it urgently.",1,"02-2181","2026-02-23 10:05:24+06",1,"02-2014","2026-02-25 11:57:14+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28693
308,"Mouse","2026022228879","02-2292","Old Mouse is faulty, needs a new one",1,"02-2014","2026-02-23 09:39:52+06",1,"02-2014","2026-02-23 09:40:10+06",NULL,NULL,NULL,1,"02-2014","2026-02-23 09:52:17+06",0,NULL,NULL,28688
307,"Laptop Adapter","2026021528829","02-2281","The adapter has been checked, and a cable issue was found.Need a adapter.",1,"02-2181","2026-02-16 16:59:46+06",1,"02-2014","2026-02-23 09:40:58+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28638
306,"HDD Portable","2026021528825","02-0407","Our CHRO requires a 2 TB external hard disk drive for official data backup",1,"02-2014","2026-02-16 12:10:38+06",3,"02-2014","2026-02-16 12:10:48+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28634
305,"Mouse","2026012928755","02-0822","The old mouse is faulty. Need a new mouse.",1,"02-2181","2026-02-15 14:01:29+06",1,"02-2014","2026-02-15 17:47:18+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28564
304,"Mouse","2026020328776","02-2032","Need Mouse ..Previous Mouse dose not work properly.",1,"02-2181","2026-02-15 10:42:11+06",1,"02-2014","2026-02-15 17:47:27+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28585
303,"Mouse","2026021028813","02-2106","The mouse is faulty. So, Need a new mouse.",1,"02-2181","2026-02-15 10:36:16+06",1,"02-2014","2026-02-15 16:27:38+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28622
302,"SSD","2026012628732","02-1461","The desktop problem has been identified. It is an HDD issue. A requisition for HDD/SSD has been submitted. Please wait for approval.",1,"02-2181","2026-02-03 11:50:41+06",1,"02-2014","2026-02-05 12:50:25+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28541
301,"Mouse","2026012828746","02-2406","The old mouse is faulty. Need a new mouse.",1,"02-2181","2026-01-28 15:11:19+06",1,"02-2014","2026-02-02 09:55:17+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28555
300,"Laptop Display","2026010428570","02-1556","I have checked the issue. The primary display is discolored, and some keyboard buttons are not working properly. One key is physically damaged (lifted). The keyboard and display need to be replaced.",1,"02-2181","2026-01-27 11:23:43+06",0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28381
299,"HDMI Black 1.5M","2026012728739","02-1838","Need a HDMI cable for official monitor use purposes.",1,"02-2297","2026-01-27 11:04:45+06",1,"02-2014","2026-01-27 11:07:44+06",NULL,NULL,"D7VS103",0,NULL,NULL,0,NULL,NULL,28548
298,"RAM-Laptop","2026012128687","02-0470","Additional RAM required. Sometime it works slow when work with several excel files, Tally & others.

Troubleshoot has been done but ram usage got high whenever multiple tasks running. So additional 3200 bus 8gb ram needed.",1,"02-2297","2026-01-26 17:05:26+06",0,NULL,NULL,NULL,NULL,"H32FN93",0,NULL,NULL,0,NULL,NULL,28496
297,"RAM-Laptop","2026012028678","02-2148","I have checked the userâ€™s laptop. In normal conditions, RAM usage is above 70%.
When using the laptop with normal files and a few tabs open, RAM usage increases to 80â€“100%.",1,"02-2181","2026-01-26 12:46:22+06",0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28487
296,"RAM-Laptop","2026012028679","02-0358","I have checked the userâ€™s laptop. In normal conditions, RAM usage is above 70%.
When using the laptop with normal files and a few tabs open, RAM usage increases to 80â€“100%.",1,"02-2181","2026-01-26 12:45:40+06",0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28488
295,"LAN Card PCIe","2026012228696","02-0470","<p>Need a 2M LAN Cable.</p>",1,"02-2181","2026-01-26 12:02:29+06",1,"02-2014","2026-01-27 11:08:09+06","02-2181",NULL,NULL,1,"02-2181","2026-01-27 11:17:44+06",0,NULL,NULL,28505
294,"Laptop Battery","2026012528711","02-2270","I have checked the userâ€™s laptop, and the battery health is currently at 20%. An urgent battery replacement is required.",1,"02-2181","2026-01-26 11:56:41+06",1,"02-2014","2026-01-27 11:08:13+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28520
293,"Laptop Battery","2026011128612","02-1796","The laptop battery health is 9.4%, which is critically low.
The user is working from the Home Office outside Dhaka, where power issues are frequent. They need an urgent battery replacement.",1,"02-2181","2026-01-22 13:02:41+06",1,"02-2014","2026-01-27 11:08:23+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28421
292,"Mouse","2026011128615","02-1796","The touchpad is damaged. need a mouse urgent",1,"02-2181","2026-01-22 12:39:52+06",1,"02-2014","2026-01-27 11:09:00+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28424
291,"HDMI Cable","2026012128688","02-2588","Need to HDMI cable",1,"02-2014","2026-01-21 13:31:16+06",1,"02-2014","2026-01-21 13:31:29+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28497
290,"U green","2026012028681","02-2588","Dear Nur Bhai,

An external HDMI cable needed for Shah Miraz Sir for his monitor to laptop display connection  as he got new laptop but the existing cable is not HDMI. So its urgent to purchase a HDMI cable (UGREEN 3 meter or 2 Meter). ",1,"02-2297","2026-01-20 12:05:37+06",2,"02-2014","2026-01-21 13:28:37+06",NULL,NULL,"5CD9383KJ9",0,NULL,NULL,0,NULL,NULL,28490
289,"HDMI Cable","2026010728589","02-0278","2 HDMI cables are required for the government NOC PC due to faulty VGA and HDMI cables.",1,"02-2181","2026-01-15 14:04:36+06",1,"02-2014","2026-01-20 12:34:39+06",NULL,NULL,NULL,1,"02-2181","2026-01-25 14:13:59+06",0,NULL,NULL,28400
288,"Mouse","2026010828596","02-0913","Dear Nur Bhaiya,

As per the conversation overphone pls give me my laptop. A wireless mouse needs the user.",1,"02-2181","2026-01-15 14:01:37+06",1,"02-2014","2026-01-20 12:31:18+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28405
287,"Mouse","2026011128618","02-0119","The user requires a mouse, as he has never received one.",1,"02-2181","2026-01-15 13:02:26+06",1,"02-2014","2026-01-20 12:36:32+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28427
286,"RAM-Laptop","2026011228626","02-2104","User is facing difficulty for ram issues. Ram usage percentage got high whenever multiple tasks are ongoing. Several troubleshoot has been taken to resolve but the result remain same. So it is very urgent to add a 8 GB 3200 bus RAM .",1,"02-2297","2026-01-13 16:39:21+06",2,"02-2014","2026-01-20 12:58:53+06",NULL,NULL,"K2202N0108537",0,NULL,NULL,0,NULL,NULL,28435
285,"Mouse","2026011228628","02-0223","Need a mouse for the Copa Support Desk. The old mouse is faulty.",1,"02-2181","2026-01-13 15:18:03+06",1,"02-2014","2026-01-20 12:28:01+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28437
284,"HDMI Cable","2026010728587","02-0278","Due to color mismatch and screen resolution issues. need an HDMI cable for the NOC Desktop.",1,"02-2181","2026-01-07 11:49:25+06",1,"02-2014","2026-01-20 12:27:50+06",NULL,NULL,NULL,1,"02-2181","2026-01-25 14:14:05+06",0,NULL,NULL,28398
283,"Mouse","2026010428571","02-0086","The old mouse is damaged. Need a new mouse.",1,"02-2181","2026-01-04 10:56:21+06",1,"02-2014","2026-01-04 10:58:52+06",NULL,NULL,"2514APZ6LV99",0,NULL,NULL,0,NULL,NULL,28382
282,"Laptop Adapter","2025122828539","02-2057","The old laptop charger is not working properly. A new adapter is required for the laptop.",1,"02-2181","2026-01-01 12:01:04+06",1,"02-2014","2026-01-04 10:17:35+06",NULL,NULL,"5CD3062QWW",2,"02-2181","2026-01-25 14:48:59+06",0,NULL,NULL,28350
281,"Mouse","2025123028561","02-2105","The user has not been provided with a mouse and requires one.",1,"02-2181","2026-01-01 09:29:00+06",1,"02-2014","2026-01-04 10:17:24+06",NULL,NULL,NULL,1,"02-2181","2026-01-06 10:50:43+06",0,NULL,NULL,28372
280,"Converter","2025120928440","02-1301","A requisition has been raised for a USB/Type-C to VGA converter to connect to the monitor.",1,"02-2181","2025-12-24 11:47:26+06",1,"02-2014","2026-01-01 09:03:45+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28251
279,"Speaker","2025121428459","02-1160","I have checked the issue and found that the speaker is damaged. A new speaker is required. Please send the laptop to NMC IT for speaker replacement.",1,"02-2181","2025-12-24 10:50:38+06",2,"02-2014","2026-01-04 10:11:08+06",NULL,NULL,"K2202N0108528",0,NULL,NULL,0,NULL,NULL,28270
278,"Monitor","2025121528471","02-1682","Need a 24 monitor for official activity ",1,"02-2014","2025-12-24 10:49:19+06",3,"02-2014","2025-12-24 10:50:46+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28282
277,"RAM-Laptop","2025121528473","02-2279","The RAM usage is at 8GB, with utilization reaching 90â€“95%. An additional RAM upgrade is required.",1,"02-2181","2025-12-23 16:48:28+06",2,"02-2014","2025-12-24 11:09:12+06",NULL,NULL,"7ZD19T3",0,NULL,NULL,0,NULL,NULL,28284
276,"Laptop Battery","2025121828490","02-1521","The laptop battery health is very poor. need a new battery.
",1,"02-2181","2025-12-23 16:45:06+06",2,"02-2014","2025-12-24 11:10:11+06",NULL,NULL,"16HJ303",0,NULL,NULL,0,NULL,NULL,28301
275,"Mouse","2025121528469","02-2256","Need a mouse.",1,"02-2181","2025-12-23 16:34:36+06",1,"02-2014","2025-12-24 11:11:54+06",NULL,NULL,"40Y1HJ3",0,NULL,NULL,0,NULL,NULL,28280
274,"RAM-Laptop","2025120228404","02-2210","The RAM usage is at 8GB, with utilization reaching 80â€“90%. An additional RAM upgrade is required.",1,"02-2181","2025-12-23 16:26:30+06",2,"02-2014","2025-12-24 11:12:14+06",NULL,NULL,"3SHSGJ3",0,NULL,NULL,0,NULL,NULL,28215
273,"Mouse","2025112428353","02-2702","The user was provided with a new laptop, but no mouse was issued.",1,"02-2181","2025-12-23 16:13:33+06",1,"02-2014","2026-01-04 10:10:08+06",NULL,NULL,"5CD4396VWL",0,NULL,NULL,0,NULL,NULL,28164
272,"Laptop Battery","2025121828491","02-2656","I have identified the battery issue. The current laptop battery health is 37%. As the user works outside the office, an urgent battery replacement is required.",1,"02-2181","2025-12-23 14:06:44+06",1,"02-2014","2026-01-21 13:32:07+06",NULL,NULL,"5CD40774BH",0,NULL,NULL,0,NULL,NULL,28302
271,"Laptop Adapter","2025122228512","02-0419","The old laptop adapter is damaged. need a laptop adapter urgently.",1,"02-2181","2025-12-22 15:03:07+06",1,"02-2014","2025-12-24 11:04:39+06",NULL,NULL,"5CG1514QX9",0,NULL,NULL,0,NULL,NULL,28323
270,"Laptop Battery","2025121528466","02-1016","They are currently working at the site. The battery backup is very poor and needs to be replaced. A minimum backup time of 4 hours is required.

Temporary battery has been assigned for operation. New battery need to purchase as early as possible
",1,"02-2297","2025-12-22 09:43:42+06",1,"02-2014","2025-12-24 11:14:32+06",NULL,NULL,"229XGJ3",0,NULL,NULL,0,NULL,NULL,28277
269,"Mouse","2025121728486","02-0359","his existing mouse is not working. The mouse  warranty is end.  need a wireless mouse  urgent.",1,"02-2248","2025-12-17 11:50:40+06",1,"02-2014","2025-12-24 10:49:49+06",NULL,NULL,"K2202N0108574",0,NULL,NULL,0,NULL,NULL,28297
268,"Laptop Adapter","2025121628477","02-0330","The old adapter is faulty. need an urgent laptop adapter.",1,"02-2181","2025-12-17 09:26:03+06",1,"02-2014","2025-12-17 11:19:43+06",NULL,NULL,"K2202N0108503",1,"02-2181","2025-12-23 16:31:44+06",0,NULL,NULL,28288
267,"IP Phone Adapter","2025121528475","02-1626","Need an IP phone Adapter.",1,"02-2181","2025-12-15 15:01:07+06",1,"02-2014","2025-12-17 11:15:08+06",NULL,NULL,NULL,1,"02-2181","2026-01-06 11:33:36+06",0,NULL,NULL,28286
266,"IP Phone Adapter","2025121528474","02-1480","Need a new adapter for the IP phone.",1,"02-2181","2025-12-15 14:57:20+06",1,"02-2014","2025-12-17 11:15:05+06",NULL,NULL,NULL,1,"02-2181","2026-01-06 11:33:23+06",0,NULL,NULL,28285
265,"RAM-Laptop","2025121428465","02-2415","The laptop diagnostic shows major issues, and the user is facing significant problems.
Please approve a new 4GB DDR4 3200 MHz RAM for replacement.",1,"02-2181","2025-12-14 17:07:04+06",1,"02-2014","2025-12-17 11:13:15+06",NULL,NULL,"5CD24413RV",0,NULL,NULL,0,NULL,NULL,28276
264,"Mouse","2025112628365","02-2210","The old mouse is damaged. need a USB mouse. please approve it.",1,"02-2181","2025-12-14 16:30:43+06",1,"02-2014","2025-12-17 11:11:28+06",NULL,NULL,"2217LZ90B3R9",1,"02-2181","2025-12-23 10:49:48+06",0,NULL,NULL,28176
263,"RAM-Laptop","2025121328457","02-2582","The laptop diagnostic shows major issues, and the user is facing significant problems.
Please approve a new 4GB DDR4 3200 MHz RAM for replacement.",1,"02-2181","2025-12-14 09:49:15+06",1,"02-2014","2025-12-14 10:16:13+06",NULL,NULL,"5CD3062Q7R",0,NULL,NULL,0,NULL,NULL,28268
262,"Mouse","2025120728420","02-2546","Need a wired Mouse ",1,"02-2014","2025-12-11 12:18:42+06",1,"02-2014","2025-12-11 12:18:52+06",NULL,NULL,NULL,1,"02-2014","2025-12-11 12:19:59+06",0,NULL,NULL,28231
261,"Mouse","2025120928436","02-1598","Old Mouse is faulty, needs a new one",1,"02-2014","2025-12-09 11:28:47+06",1,"02-2014","2025-12-09 11:29:05+06",NULL,NULL,NULL,1,"02-2014","2025-12-09 11:32:10+06",0,NULL,NULL,28247
260,"Laptop Display","2025120828426","02-2035","The laptop display is damaged, and the warranty has already expired. We urgently need to replace the display to ensure uninterrupted official work.",1,"02-2181","2025-12-08 10:49:18+06",2,"02-2014","2025-12-08 14:29:54+06",NULL,NULL,"CNN0P93",0,NULL,NULL,0,NULL,NULL,28237
259,"Laptop-LC2","2025120728423","02-2084","Dear Nur Vai,

His laptop had a service regarding cooling fan issue.
But the problem raises again. The laptop got over heat and it goes off suddenly. 

Requesting for a service. Laptop has been delivered to NMC IT",1,"02-2297","2025-12-07 13:51:13+06",2,"02-2014","2025-12-07 16:16:18+06",NULL,NULL,"5CG1514T6R",0,NULL,NULL,0,NULL,NULL,28234
258,"ABC","2025120428412","02-1222","The charger port and motherboard have issues, and the laptop has no battery backup. Please approve it.",1,"02-2181","2025-12-07 13:30:14+06",2,"02-2014","2025-12-17 11:06:20+06",NULL,NULL,"2PN0P93",0,NULL,NULL,0,NULL,NULL,28223
257,"SSD","2025112528361","02-1010","Reaz Bhai from Jessore has claimed a following issue. 

Dear IT team,

I would like to bring your attention that my team Mr. Aurka Sarker (02-2570)nominated Laptop is being found malfunctional and unable to use anymore. Not found any access to OS and ",1,"02-2297","2025-12-03 11:16:05+06",3,"02-2014","2025-12-08 16:08:48+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28172
256,"SSD","2025112728373","02-1681","Because of special data collection software team need to collect a 2TB SSD. Porposed model Sandisk Extreme PRO V2 2TB USB 3.2 Gen 2 Type-C Portable SSD.
Please approve from the approval site.",1,"02-2297","2025-12-03 09:40:09+06",3,"02-2014","2025-12-08 16:25:52+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28184
255,"Laptop Display","2025102128203","02-0436","Laptop display service needed. 
Laptop is essential for audit of Finance DPT.",1,"02-2297","2025-12-03 08:22:09+06",3,"02-2014","2025-12-03 08:56:02+06",NULL,NULL,"9Q4Y563",0,NULL,NULL,0,NULL,NULL,28015
254,"Laptop Speaker","2025101628174","02-0371","The old speaker is damaged. Need a new speaker.
",1,"02-2181","2025-11-30 14:59:17+06",1,"02-2014","2025-12-03 08:56:36+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27986
253,"Mouse","2025113028379","02-0662","The user spoke with Shakil Akhter Khan (DGM) 02-0007 and requires a Logitech wireless mouse. Please approve the request",1,"02-2181","2025-11-30 09:49:57+06",1,"02-2014","2025-12-03 08:43:59+06",NULL,NULL,"no sn4764",0,NULL,NULL,0,NULL,NULL,28190
252,"RAM-Laptop","2025112028339","02-2097","The user is experiencing software-related and other performance issues; therefore, an 8GB 3200MHz RAM is required for official work",1,"02-2181","2025-11-24 08:46:25+06",2,"02-2014","2025-12-08 16:25:58+06",NULL,NULL,"5CG1514QY8",0,NULL,NULL,0,NULL,NULL,28150
251,"Laptop Display","2025111228298","02-1621","Display got faulty.
Please approve this request to perform service regarding this issue.",1,"02-2297","2025-11-23 10:55:31+06",2,"02-2014","2025-12-08 16:17:49+06",NULL,NULL,"PF2FJM5T",0,NULL,NULL,0,NULL,NULL,28110
250,"RAM-Desktop","2025110228256","02-2511","A DDR4-3200 RAM is needed for the desktop. ",1,"02-2248","2025-11-19 09:26:46+06",3,"02-2014","2025-11-23 10:17:36+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28068
249,"Laptop Keyboard","2025111328301","02-1872","The laptop has a keyboard problem and needs a keyboard replacement.",1,"02-2181","2025-11-18 11:26:01+06",1,"02-2014","2025-11-18 12:25:05+06",NULL,NULL,"5CD1470XP4",0,NULL,NULL,0,NULL,NULL,28113
248,"Laptop Adapter","2025111528303","02-2689","The old laptop adapter is damaged and needs to be replaced.",1,"02-2181","2025-11-17 10:55:29+06",1,"02-2014","2025-11-17 16:15:42+06",NULL,NULL,"D59XGJ3",1,"02-2181","2025-12-23 16:07:15+06",0,NULL,NULL,28115
247,"Mouse","2025111728311","02-2075","The old mouse is damaged. Need a new wireless mouse.",1,"02-2181","2025-11-17 10:52:45+06",1,"02-2014","2025-11-17 16:15:27+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28123
246,"Headphone","2025100628110","02-2278","The old headphone is damaged and a new headphone needs to be processed through PR.",1,"02-2181","2025-11-12 12:47:53+06",3,"02-2014","2025-11-18 12:25:17+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27922
245,"Mouse","2025111228295","02-1586","The old mouse is damaged. need a new mouse.",1,"02-2181","2025-11-12 10:55:12+06",1,"02-2014","2025-11-18 12:25:30+06",NULL,NULL,"5CD349DPP7",0,NULL,NULL,0,NULL,NULL,28107
244,"Laptop Keyboard","2025102528225","02-0946","The laptop keyboard has some buttons that are not working. we need to emergency change it.",1,"02-2181","2025-11-12 10:15:54+06",1,"02-2014","2025-11-18 12:26:09+06",NULL,NULL,"5CG1513NDT",0,NULL,NULL,0,NULL,NULL,28037
243,"Mouse","2025102228215","02-2051","Need a wireless mouse.",1,"02-2181","2025-11-12 10:14:06+06",1,"02-2014","2025-11-18 12:26:18+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,28027
242,"Laptop Speaker","2025091528029","02-0309","As per observation & previous service record existing laptops speaker got faulty. Need a service for this laptop. We will proceed the issue after approval from the management side.

Laptop age is : 4 years 0 months 18 days.",1,"02-2297","2025-11-11 12:01:05+06",1,"02-2014","2025-11-18 12:29:22+06",NULL,NULL,"PF2WC67R",0,NULL,NULL,0,NULL,NULL,27841
241,"Mouse","2025102728238","02-0121","Mouse scroll wheel is not working",1,"02-2181","2025-11-11 10:45:09+06",1,"02-2014","2025-11-18 12:30:52+06",NULL,NULL,"2346LV01AXY9",0,NULL,NULL,0,NULL,NULL,28050
240,"A4Tech","2025102828241","02-1775","Mouse scroll is not working",1,"02-2181","2025-11-10 10:50:39+06",1,"02-2014","2025-11-18 12:31:16+06",NULL,NULL,"60X0HJ3",0,NULL,NULL,0,NULL,NULL,28053
239,"A4Tech","2025110728278","02-0232","Mouse is faulty.Â ",1,"02-2181","2025-11-10 10:27:15+06",1,"02-2014","2025-11-18 12:32:55+06",NULL,NULL,"5CD250379D",1,"02-2181","2025-12-23 15:07:25+06",0,NULL,NULL,28090
238,"USB-C Hub","2025110228259","02-1681","Need to connect the Display and other equipments with the Laptop for the Software Modernization Project. Need to a hub to do that. Recommended **UGREEN CM418 5-in-1 Ultra Slim 4K 60Hz USB-C HUB.**",1,"02-2248","2025-11-04 10:07:55+06",1,"02-2014","2025-11-18 12:34:17+06",NULL,NULL,NULL,2,"02-2014","2025-11-18 12:39:19+06",0,NULL,NULL,28071
237,"UPS","2025110228260","02-1251","Need to connect the Display and other equipments with the Laptop for the Software Modernization Project. Need to a hub to do that. Recommended UGREEN CM418 5-in-1 Ultra Slim 4K 60Hz USB-C HUB.",1,"02-2248","2025-11-04 10:00:15+06",2,"02-2014","2025-11-18 12:39:59+06",NULL,NULL,"SGH521S2BJ",0,NULL,NULL,0,NULL,NULL,28072
236,"Headphone","2025101328152","02-1037","Muhammad Eid-E-Ameen needs a Headphone for official work purposes. The model is the Logitech H340 Stereo USB Headset with Microphone. Please approve the purchase procedure.",1,"02-2014","2025-10-27 09:17:09+06",3,"02-0186","2025-10-27 12:50:06+06",NULL,NULL,NULL,1,"02-2014","2026-01-08 12:49:49+06",0,NULL,NULL,27964
235,"Headphone","2025062227386","02-1576","Muhammad Eid-E-Ameen needs a Headphone for official work purposes. The model is the Logitech H340 Stereo USB Headset with Microphone. Please approve the purchase procedure ",1,"02-2014","2025-10-26 09:59:53+06",2,"02-0501","2025-10-27 09:11:51+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,27199
234,"Laptop Battery","2025101928188","02-1037","The Laptop battery needs to be replaced. The backup time is only 30 minutes.  ",1,"02-2248","2025-10-26 09:21:43+06",3,"02-0186","2025-10-27 12:50:16+06",NULL,NULL,"PF2KJQKV",0,NULL,NULL,0,NULL,NULL,28000
233,"Mouse","2025102328218","02-2169","His mouse PAD is not working. He needs a mouse for regular operation.",1,"02-2248","2025-10-26 08:36:54+06",1,"02-0186","2025-10-27 12:50:53+06",NULL,NULL,"5CG1514T37",0,NULL,NULL,0,NULL,NULL,28030
232,"Mouse","2025101528168","02-1663","Need a mouse.",1,"02-2181","2025-10-21 09:30:31+06",1,"02-0186","2025-10-21 12:39:30+06",NULL,NULL,"PF2V3JGM",0,NULL,NULL,0,NULL,NULL,27980
231,"Laptop-LC2","2025101628173","02-2084","Laptop cooling fan is not functional... Existing fan is not giving support properly. Several time laptop shut down. Please give approval on a urgent basis.",1,"02-2297","2025-10-20 10:54:18+06",1,"02-0186","2025-10-20 10:56:53+06",NULL,NULL,"5CG1514T6R",1,"02-2297","2025-11-20 14:02:05+06",0,NULL,NULL,27985
230,"Mouse","2025102028196","02-1931"," Need a mouse",1,"02-2181","2025-10-20 10:37:59+06",1,"02-0186","2025-10-20 10:57:02+06",NULL,NULL,"5CD4024V1P",0,NULL,NULL,0,NULL,NULL,28008
229,"HDMI Cable","2025092428079","02-2733","HDMI Cable Needed for monitor. ",1,"02-2297","2025-10-16 10:31:54+06",1,"02-0186","2025-10-20 10:57:06+06",NULL,NULL,"5CD5296YQX",0,NULL,NULL,0,NULL,NULL,27891
228,"RAM-Laptop","2025090627993","02-2094","His existing Laptop needs an external 8GB-3200 bus RAM. He is working on various modules,  Existing RAM exceeds the usage limit.",1,"02-2248","2025-10-15 09:55:39+06",3,"02-0186","2025-10-20 10:57:14+06",NULL,NULL,"K2202N0108529",0,NULL,NULL,0,NULL,NULL,27806
227,"RAM-Laptop","2025090928018","02-2074","His existing Laptop needs an external 8GB-3200 bus RAM. He is working on various modules,  Existing RAM exceeds the usage limit.",1,"02-2248","2025-10-15 09:55:01+06",3,"02-0186","2025-10-20 10:57:18+06",NULL,NULL,"K2202N0108576",0,NULL,NULL,0,NULL,NULL,27831
226,"RAM-Laptop","2025091528032","02-2281","His existing Laptop needs an external 8GB-3200 bus RAM. He is working on various modules,  Existing RAM exceeds the usage limit. ",1,"02-2248","2025-10-15 09:54:11+06",3,"02-0186","2025-10-20 10:57:22+06",NULL,NULL,"224C6001413",0,NULL,NULL,0,NULL,NULL,27844
